name_main,name_sub,true_label,cosine_similarity,confidence_ice,prob_similarity,confidence_sia,trust_gap,smiles_main,smiles_sub,mz_main,mz_sub,mass_diff,peaks_main,peaks_sub
MassSpecGymID0220854,MassSpecGymID0237311,1.0,0.9488782722784588,0.4488782722784588,0.5616214871406555,0.06162148714065552,0.38725678513780326,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)ccc2o1,Clc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,425.15073,314.06908,111.08165000000002,"[(82.064796, 0.00202), (135.019531, 0.00417), (135.043716, 1.0), (135.053558, 0.01675), (135.062286, 0.00916), (135.067856, 0.008060000000000001), (135.074905, 0.0038900000000000002), (302.950043, 0.00234), (304.946136, 0.00232), (346.937988, 0.00178), (425.151184, 0.02854)]","[(79.021004, 0.00528), (135.030334, 0.0034200000000000003), (135.043686, 1.0), (135.054794, 0.01702), (135.062057, 0.01266), (135.067642, 0.00922), (192.033173, 0.00314), (314.069672, 0.11368)]"
MassSpecGymID0029501,MassSpecGymID0039739,1.0,0.9983453285452312,0.49834532854523117,0.6194729208946228,0.1194729208946228,0.37887240765060837,c1ccc2c(c1)[nH]c1ncccc12,c1ccc2c(c1)[nH]c1ccncc12,169.076,169.076,0.0,"[(115.0537, 0.13313313313313313), (116.0565, 0.013013013013013013), (140.048, 0.014014014014014014), (141.0553, 0.014014014014014014), (142.0637, 0.06706706706706707), (143.067, 0.006006006006006006), (167.0585, 0.007007007007007007), (168.0668, 0.11011011011011011), (169.0748, 1.0), (170.0777, 0.1001001001001001), (171.0808, 0.005005005005005005)]","[(115.0537, 0.13371235), (116.0565, 0.01329907), (140.048, 0.014894369999999999), (141.0553, 0.0142405), (142.0637, 0.06767672), (143.067, 0.0064068499999999995), (167.0585, 0.00735561), (168.0668, 0.11092388), (169.0748, 1.0), (170.0777, 0.10105902), (171.0808, 0.00508629)]"
MassSpecGymID0029511,MassSpecGymID0039739,1.0,0.9983453285452312,0.49834532854523117,0.6194729208946228,0.1194729208946228,0.37887240765060837,c1ccc2c(c1)[nH]c1ncccc12,c1ccc2c(c1)[nH]c1ccncc12,169.076,169.076,0.0,"[(115.0537, 0.13371235), (116.0565, 0.01329907), (140.048, 0.014894369999999999), (141.0553, 0.0142405), (142.0637, 0.06767672), (143.067, 0.0064068499999999995), (167.0585, 0.00735561), (168.0668, 0.11092388), (169.0748, 1.0), (170.0777, 0.10105902), (171.0808, 0.00508629)]","[(115.0537, 0.13371235), (116.0565, 0.01329907), (140.048, 0.014894369999999999), (141.0553, 0.0142405), (142.0637, 0.06767672), (143.067, 0.0064068499999999995), (167.0585, 0.00735561), (168.0668, 0.11092388), (169.0748, 1.0), (170.0777, 0.10105902), (171.0808, 0.00508629)]"
MassSpecGymID0029502,MassSpecGymID0039729,1.0,0.9983453285452312,0.49834532854523117,0.6214282512664795,0.12142825126647949,0.3769170772787517,c1ccc2c(c1)[nH]c1ncccc12,c1ccc2c(c1)[nH]c1ccncc12,169.076,169.076,0.0,"[(113.038, 0.006006006006006006), (114.0456, 0.014014014014014014), (115.0538, 0.16516516516516516), (116.0555, 0.01701701701701702), (117.0564, 0.012012012012012012), (128.0485, 0.008008008008008008), (129.056, 0.008008008008008008), (140.0486, 0.17917917917917917), (141.0561, 0.16716716716716717), (142.0636, 0.07907907907907907), (143.0662, 0.007007007007007007), (152.0481, 0.009009009009009009), (166.0513, 0.008008008008008008), (167.0593, 0.05905905905905906), (168.0673, 1.0), (169.0744, 0.5165165165165165), (170.0776, 0.044044044044044044)]","[(113.038, 0.006006006006006006), (114.0456, 0.014014014014014014), (115.0538, 0.16516516516516516), (116.0555, 0.01701701701701702), (117.0564, 0.012012012012012012), (128.0485, 0.008008008008008008), (129.056, 0.008008008008008008), (140.0486, 0.17917917917917917), (141.0561, 0.16716716716716717), (142.0636, 0.07907907907907907), (143.0662, 0.007007007007007007), (152.0481, 0.009009009009009009), (166.0513, 0.008008008008008008), (167.0593, 0.05905905905905906), (168.0673, 1.0), (169.0744, 0.5165165165165165), (170.0776, 0.044044044044044044)]"
MassSpecGymID0081162,MassSpecGymID0143692,1.0,0.911312191387765,0.411312191387765,0.5391532778739929,0.03915327787399292,0.37215891351377206,Cc1c(Cl)c(=O)oc2cc(O)ccc12,CCC(=O)Oc1cc2c(C)cc(=O)oc2cc1Cl,211.0156482519,267.0419,56.02625174810001,"[(131.049141, 0.023023023023023025), (132.056966, 0.012012012012012012), (211.015648, 1.0)]","[(120.0562, 0.01496259), (132.0588, 0.02182045), (211.0151, 1.0), (211.0484, 0.02805486), (211.0619, 0.01683292), (267.0398, 0.08541147)]"
MassSpecGymID0141586,MassSpecGymID0141635,1.0,0.9905915447152068,0.49059154471520683,0.6254674196243286,0.1254674196243286,0.3651241250908782,Nc1ccc2nc3ccc(N)cc3nc2c1,Nc1cc2nc3ccccc3nc2cc1N,211.0978,211.0978,0.0,"[(184.0866, 0.03938109), (194.0711, 0.05824599), (210.0898, 0.02395847), (211.0975, 1.0)]","[(167.0601, 0.01782581), (184.0867, 0.07024897000000001), (194.0711, 0.04840663), (195.0789, 0.024154770000000002), (210.0898, 0.0319), (211.0976, 1.0)]"
MassSpecGymID0207853,MassSpecGymID0215834,1.0,0.8542921315125823,0.3542921315125823,0.4908026158809662,0.009197384119033813,0.36348951563161613,COc1cccc(C(=O)N2c3ccccc3NC(=O)CC2C)c1,COc1ccc(C(CNC(=O)c2cccc(OC)c2)c2c[nH]c3ccccc23)cc1,311.13902,401.18597,90.04694999999998,"[(41.038578, 0.01524), (51.022923, 0.01004), (53.038528, 0.04657), (55.017952, 0.0036), (61.010471, 0.0059299999999999995), (62.018387, 0.00959), (65.038475, 0.0051), (69.033371, 0.14996), (76.927826, 0.0042699999999999995), (77.038452, 0.12396000000000001), (79.021172, 0.009689999999999999), (79.054108, 0.09526), (81.033447, 0.00359), (92.025574, 0.16486), (92.049347, 0.02905), (95.049049, 0.43603000000000003), (95.054955, 0.00658), (95.063148, 0.00363), (105.04467, 0.14279999999999998), (107.049103, 0.19676), (119.060524, 0.00891), (125.038017, 0.00542), (125.059624, 0.97643), (125.076889, 0.00659), (125.081139, 0.00788), (131.060394, 0.01075), (135.044067, 1.0), (135.055206, 0.19445), (159.091721, 0.07442), (182.08403, 0.08375), (210.078903, 0.028050000000000002), (225.102539, 0.046689999999999995)]","[(51.022896, 0.00219), (53.038311, 0.01006), (77.038223, 0.02322), (79.053795, 0.02396), (92.025269, 0.0354), (95.048721, 0.09147), (95.055557, 0.00196), (105.04425, 0.03778), (107.048691, 0.08671), (121.064293, 0.00314), (125.059219, 0.36631), (125.06926, 0.00418), (125.075798, 0.0049499999999999995), (125.080528, 0.00381), (133.064377, 0.01637), (135.030228, 0.0046500000000000005), (135.043594, 1.0), (135.054825, 0.09169000000000001), (135.063492, 0.0097), (135.068085, 0.00866), (135.075089, 0.0033900000000000002), (135.08075, 0.00242), (136.047012, 0.0039700000000000004), (158.05925, 0.00168)]"
MassSpecGymID0004904,MassSpecGymID0005538,1.0,0.9275466018057328,0.4275466018057328,0.564882218837738,0.06488221883773804,0.36266438296799475,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,CCC(CCC(C)O)COP(=O)(Oc1ccccc1)Oc1ccccc1,391.2033,379.1669,12.036400000000015,"[(51.0235, 0.05905905905905906), (55.0541, 0.012012012012012012), (57.0697, 0.13213213213213212), (77.0387, 1.0), (95.0491, 0.15615615615615616), (129.0088, 0.01001001001001001), (151.0537, 0.026026026026026026), (152.0614, 0.2122122122122122), (153.0695, 0.19519519519519518), (154.0716, 0.016016016016016016), (157.0035, 0.009009009009009009), (168.0574, 0.03903903903903904), (175.0144, 0.13413413413413414), (176.0201, 0.011011011011011011), (215.0243, 0.11311311311311312), (233.0365, 0.03003003003003003), (251.0448, 0.044044044044044044)]","[(51.0234, 0.06606606606606606), (55.0548, 0.09009009009009009), (65.038, 0.02002002002002002), (69.07, 0.17217217217217218), (77.0387, 1.0), (95.049, 0.09509509509509509), (151.0545, 0.025025025025025027), (152.0621, 0.24124124124124124), (153.0703, 0.16016016016016016), (157.0048, 0.043043043043043044), (168.0562, 0.016016016016016016), (175.0154, 0.13413413413413414), (215.0255, 0.11611611611611612), (251.0468, 0.057057057057057055)]"
MassSpecGymID0004786,MassSpecGymID0005447,1.0,0.8598915826428585,0.3598915826428585,0.5028799176216125,0.002879917621612549,0.3570116650212459,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(51.0231, 0.021021021021021023), (63.0234, 0.042042042042042045), (65.0386, 0.9409409409409409), (77.0384, 0.057057057057057055), (79.0542, 0.023023023023023025), (91.0539, 1.0), (92.0575, 0.02002002002002002), (115.0536, 0.06006006006006006), (128.0634, 0.01701701701701702), (141.069, 0.024024024024024024), (152.0612, 0.04504504504504504), (153.0682, 0.04904904904904905), (164.0613, 0.037037037037037035), (165.0695, 0.7707707707707707), (166.0749, 0.07907907907907907), (178.0773, 0.14114114114114115), (179.0829, 0.031031031031031032), (239.0862, 0.02702702702702703), (240.092, 0.021021021021021023), (241.103, 0.02002002002002002)]","[(51.0233, 0.023023023023023025), (65.0389, 0.6946946946946947), (77.0388, 0.21121121121121122), (79.0543, 0.11711711711711711), (90.046, 0.023023023023023025), (91.0545, 0.5965965965965966), (92.0577, 0.018018018018018018), (94.041, 0.012012012012012012), (107.0489, 0.06806806806806807), (115.0539, 0.025025025025025027), (139.0542, 0.014014014014014014), (141.0695, 0.022022022022022022), (152.0607, 0.026026026026026026), (153.0705, 0.02002002002002002), (163.0536, 0.013013013013013013), (164.0601, 0.021021021021021023), (165.0701, 1.0), (166.0754, 0.15415415415415415), (167.0845, 0.013013013013013013), (178.0775, 0.06906906906906907), (179.0848, 0.016016016016016016), (181.0632, 0.04104104104104104), (195.0801, 0.07707707707707707), (196.0865, 0.026026026026026026), (200.0382, 0.009009009009009009), (239.0847, 0.035035035035035036), (240.0933, 0.018018018018018018)]"
MassSpecGymID0002934,MassSpecGymID0003941,1.0,0.9955922125190112,0.4955922125190112,0.6403059959411621,0.1403059959411621,0.3552862165778491,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1cccc(O)c1,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccc(O)cc1,343.073,343.073,0.0,"[(65.0388, 0.01001001001001001), (77.0387, 0.008008008008008008), (93.0331, 0.007007007007007007), (95.0505, 0.002002002002002002), (111.0458, 0.002002002002002002), (115.0528, 0.001001001001001001), (141.0695, 0.015015015015015015), (152.0624, 0.001001001001001001), (153.0699, 0.007007007007007007), (168.0562, 0.002002002002002002), (169.0636, 0.006006006006006006), (184.0501, 0.001001001001001001), (215.025, 0.004004004004004004), (226.0785, 0.001001001001001001), (227.0823, 0.003003003003003003), (231.021, 0.015015015015015015), (233.0365, 0.005005005005005005), (249.0316, 0.01001001001001001), (251.0469, 0.01001001001001001), (267.0437, 0.003003003003003003), (307.0522, 0.001001001001001001), (325.0633, 0.003003003003003003), (343.0737, 1.0)]","[(77.039, 0.006006006006006006), (93.0338, 0.003003003003003003), (109.0286, 0.006006006006006006), (111.0451, 0.003003003003003003), (141.0108, 0.004004004004004004), (141.0694, 0.018018018018018018), (153.0692, 0.006006006006006006), (169.065, 0.004004004004004004), (170.0728, 0.002002002002002002), (175.0163, 0.002002002002002002), (202.076, 0.002002002002002002), (215.0247, 0.006006006006006006), (217.1007, 0.003003003003003003), (231.0219, 0.01001001001001001), (233.0359, 0.008008008008008008), (245.0933, 0.004004004004004004), (249.0325, 0.01701701701701702), (251.0442, 0.006006006006006006), (267.0422, 0.009009009009009009), (325.063, 0.005005005005005005), (343.0736, 1.0)]"
MassSpecGymID0004793,MassSpecGymID0005470,1.0,0.8598915826428585,0.3598915826428585,0.5086193084716797,0.008619308471679688,0.3512722741711788,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.1250221008,369.125,2.210079998121728e-05,"[(65.038577, 0.14614614614614616), (91.054227, 1.0), (91.088243, 0.022022022022022022), (105.069877, 0.015015015015015015), (107.049141, 0.04904904904904905), (109.064791, 0.013013013013013013), (115.054227, 0.012012012012012012), (121.064791, 0.01701701701701702), (141.069877, 0.026026026026026026), (152.062052, 0.011011011011011011), (153.009992, 0.03403403403403404), (153.069877, 0.025025025025025027), (165.069877, 0.3233233233233233), (166.077702, 0.28128128128128127), (169.101177, 0.012012012012012012), (178.077702, 0.07607607607607608), (179.085527, 0.08808808808808809), (181.101177, 0.031031031031031032), (182.072616, 0.012012012012012012), (189.031122, 0.013013013013013013), (195.080441, 0.014014014014014014), (196.088266, 0.01001001001001001), (197.096091, 0.023023023023023025), (241.101177, 0.036036036036036036), (243.056943, 0.02002002002002002), (255.116827, 0.01901901901901902), (256.124652, 0.013013013013013013), (279.078072, 0.035035035035035036)]","[(65.0378, 0.05805805805805806), (77.0377, 0.012012012012012012), (79.0533, 0.022022022022022022), (91.054, 0.5095095095095095), (107.0486, 0.11911911911911911), (109.0639, 0.022022022022022022), (141.0695, 0.028028028028028028), (152.0614, 0.012012012012012012), (153.0096, 0.026026026026026026), (153.0699, 0.04504504504504504), (165.0708, 0.6786786786786787), (166.0786, 1.0), (178.0782, 0.03003003003003003), (179.0862, 0.10710710710710711), (180.0941, 0.028028028028028028), (181.1019, 0.14814814814814814), (189.0315, 0.04604604604604605), (195.081, 0.02002002002002002), (196.0892, 0.12412412412412413), (199.1125, 0.035035035035035036), (215.0641, 0.02902902902902903), (240.0952, 0.01001001001001001), (241.103, 0.09309309309309309), (243.0597, 0.8668668668668669), (255.1189, 0.056056056056056056), (256.1273, 0.17017017017017017), (261.0701, 0.2012012012012012), (279.0815, 0.3663663663663664), (333.1071, 0.021021021021021023), (351.1189, 0.012012012012012012), (369.1306, 0.5365365365365365)]"
MassSpecGymID0067783,MassSpecGymID0068435,1.0,0.9824807677949664,0.4824807677949664,0.642397403717041,0.14239740371704102,0.3400833640779254,c1ccc2nc3ccc4ccccc4c3cc2c1,c1ccc2nc3c(ccc4ccccc43)cc2c1,230.0964,230.0964,0.0,"[(229.0881, 0.002002002002002002), (230.0963, 1.0)]","[(229.0881, 0.0034831299999999996), (230.0963, 1.0)]"
MassSpecGymID0081162,MassSpecGymID0143689,1.0,0.911312191387765,0.411312191387765,0.5771370530128479,0.0771370530128479,0.3341751383749171,Cc1c(Cl)c(=O)oc2cc(O)ccc12,CCC(=O)Oc1cc2c(C)cc(=O)oc2cc1Cl,211.0156482519,267.0419,56.02625174810001,"[(131.049141, 0.023023023023023025), (132.056966, 0.012012012012012012), (211.015648, 1.0)]","[(120.0562, 0.015015015015015015), (132.0588, 0.022022022022022022), (211.0151, 1.0), (211.0484, 0.028028028028028028), (211.0619, 0.01701701701701702), (267.0398, 0.08508508508508508)]"
MassSpecGymID0004787,MassSpecGymID0005462,1.0,0.8598915826428585,0.3598915826428585,0.5367757678031921,0.03677576780319214,0.32311581483966634,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(63.0234, 0.02902902902902903), (65.0385, 0.8488488488488488), (77.0389, 0.03903903903903904), (79.0549, 0.01901901901901902), (91.054, 1.0), (105.0313, 0.021021021021021023), (107.0491, 0.03303303303303303), (141.0669, 0.02702702702702703), (152.0607, 0.05405405405405406), (153.068, 0.02702702702702703), (165.069, 0.6846846846846847), (166.0744, 0.11411411411411411), (178.0772, 0.13813813813813813), (179.0837, 0.04104104104104104), (181.0645, 0.02002002002002002), (182.0733, 0.018018018018018018), (239.0845, 0.025025025025025027), (240.0935, 0.02002002002002002), (241.0997, 0.031031031031031032)]","[(39.0221, 0.01001001001001001), (65.0381, 0.21121121121121122), (77.0377, 0.037037037037037035), (79.0533, 0.03303303303303303), (91.054, 0.5405405405405406), (107.0486, 0.055055055055055056), (109.0643, 0.012012012012012012), (115.0533, 0.01001001001001001), (141.0696, 0.023023023023023025), (152.0623, 0.023023023023023025), (153.0098, 0.012012012012012012), (153.07, 0.018018018018018018), (164.0623, 0.012012012012012012), (165.071, 1.0), (166.0786, 0.24224224224224225), (178.0785, 0.06006006006006006), (179.0858, 0.036036036036036036), (180.0941, 0.012012012012012012), (181.0654, 0.02902902902902903), (195.0817, 0.0970970970970971), (196.0895, 0.12412412412412413), (200.039, 0.012012012012012012), (215.0626, 0.018018018018018018), (239.0875, 0.02702702702702703), (240.0958, 0.028028028028028028), (241.103, 0.03203203203203203), (243.059, 0.07407407407407407), (255.1189, 0.02902902902902903)]"
MassSpecGymID0122562,MassSpecGymID0136394,1.0,0.9999204218663796,0.49992042186637964,0.6768174171447754,0.1768174171447754,0.32310300472160425,COC1OC2c3cc4c(cc3CCN(C)C2c2ccc3c(c21)OCO3)OCO4,CCOC1OC2c3cc4c(cc3CCN(C)C2c2ccc3c(c21)OCO3)OCO4,384.1441639,398.15981,14.01564609999997,"[(135.0432, 0.028028028028028028), (149.06058, 0.05105105105105105), (188.07091, 0.3283283283283283), (189.06583, 0.02702702702702703), (189.07655, 0.14714714714714713), (190.05067, 0.06606606606606606), (190.08633, 1.0), (191.08922, 0.17017017017017017), (205.06944, 0.024024024024024024), (223.07608, 0.035035035035035036), (233.06279, 0.02902902902902903), (235.07196, 0.04004004004004004), (235.08257, 0.03403403403403404), (247.07675, 0.036036036036036036), (263.06253, 0.031031031031031032), (263.07401, 0.07207207207207207), (275.06833, 0.02702702702702703), (276.10333, 0.05005005005005005), (291.06656, 0.06806806806806807), (293.0925, 0.026026026026026026), (294.08624, 0.023023023023023025), (294.11362, 0.024024024024024024), (303.06665, 0.24324324324324326), (304.07132, 0.043043043043043044), (308.09177, 0.042042042042042045), (319.08487, 0.02702702702702703), (320.09189, 0.30430430430430433), (321.08609, 0.02702702702702703), (321.10178, 0.07507507507507508), (322.10983, 0.06406406406406406), (324.12448, 0.03403403403403404), (334.10797, 0.34434434434434436), (335.11206, 0.1021021021021021), (337.09033, 0.03803803803803804), (352.11862, 0.47147147147147145), (353.11911, 0.12612612612612611), (353.13043, 0.04504504504504504)]","[(135.04439, 0.00647679), (149.05901, 0.02536091), (161.04393, 0.00710105), (163.07558, 0.011627), (176.06833, 0.00655482), (188.07101, 0.23316426), (189.07512, 0.0820913), (190.0408, 0.00819352), (190.04965, 0.02052282), (190.08679, 0.48568084), (191.08829, 0.0718689), (205.05847, 0.01061256), (205.06961, 0.012251270000000002), (233.05931, 0.022863829999999998), (233.06929, 0.00686695), (234.06265, 0.00795942), (235.07062, 0.02559501), (235.0882, 0.009754190000000001), (237.11198, 0.008817789999999999), (247.07655, 0.01560671), (261.04828, 0.012017169999999999), (261.06223, 0.0106906), (263.06979, 0.01810378), (264.06851, 0.00897386), (275.07355, 0.01552868), (276.09982, 0.01131487), (276.11227, 0.00678892), (279.06573, 0.00694499), (291.06784, 0.02941865), (292.10489, 0.00834959), (293.07159, 0.01490441), (293.08551, 0.01552868), (294.11148, 0.00803746), (303.0499, 0.02294187), (303.0668, 0.050175580000000004), (304.06247, 0.00944206), (304.07602, 0.00834959), (304.10077, 0.00764729), (308.08774, 0.006164650000000001), (308.10391, 0.00686695), (309.06436, 0.00850566), (309.07556, 0.00686695), (309.09854, 0.012251270000000002), (318.07315, 0.00811549), (319.0791, 0.009129930000000001), (319.08997, 0.006710890000000001), (320.0921, 0.12110808), (321.09293, 0.03753414), (321.10486, 0.01474834), (322.10757, 0.0113929), (323.08624, 0.01061256), (324.12048, 0.01732345), (334.10849, 0.14662505), (335.10443, 0.012953570000000001), (335.11429, 0.03402263), (336.09991, 0.01108076), (337.08557, 0.00873976), (337.10217, 0.01154897), (352.05429, 0.00702302), (352.07425, 0.01217323), (352.11838, 1.0), (353.12183, 0.24806867), (354.11893, 0.0237222), (354.13254, 0.01607491), (380.14432, 0.017557549999999998), (380.16092, 0.00967616), (398.12332, 0.00936403), (398.15897, 0.8084276199999999)]"
MassSpecGymID0004786,MassSpecGymID0005463,1.0,0.8598915826428585,0.3598915826428585,0.5372991561889648,0.037299156188964844,0.32259242645389363,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(51.0231, 0.021021021021021023), (63.0234, 0.042042042042042045), (65.0386, 0.9409409409409409), (77.0384, 0.057057057057057055), (79.0542, 0.023023023023023025), (91.0539, 1.0), (92.0575, 0.02002002002002002), (115.0536, 0.06006006006006006), (128.0634, 0.01701701701701702), (141.069, 0.024024024024024024), (152.0612, 0.04504504504504504), (153.0682, 0.04904904904904905), (164.0613, 0.037037037037037035), (165.0695, 0.7707707707707707), (166.0749, 0.07907907907907907), (178.0773, 0.14114114114114115), (179.0829, 0.031031031031031032), (239.0862, 0.02702702702702703), (240.092, 0.021021021021021023), (241.103, 0.02002002002002002)]","[(65.0379, 0.15415415415415415), (77.0377, 0.02902902902902903), (79.0534, 0.04004004004004004), (91.0538, 0.6456456456456456), (107.0486, 0.09009009009009009), (109.064, 0.01901901901901902), (141.0698, 0.03203203203203203), (152.0614, 0.023023023023023025), (153.0101, 0.02002002002002002), (153.0696, 0.036036036036036036), (165.0708, 1.0), (166.0784, 0.5775775775775776), (178.078, 0.06006006006006006), (179.0857, 0.06506506506506507), (180.0935, 0.02002002002002002), (181.0659, 0.01901901901901902), (181.1009, 0.03303303303303303), (189.0319, 0.01701701701701702), (195.0813, 0.05905905905905906), (196.0893, 0.2082082082082082), (215.063, 0.03203203203203203), (239.0871, 0.015015015015015015), (240.0955, 0.026026026026026026), (241.1027, 0.07907907907907907), (243.0591, 0.2832832832832833), (255.1188, 0.05005005005005005), (256.1267, 0.037037037037037035), (261.0693, 0.02702702702702703), (279.0809, 0.08608608608608609), (369.1288, 0.011011011011011011)]"
MassSpecGymID0004792,MassSpecGymID0005450,1.0,0.8598915826428585,0.3598915826428585,0.5408907532691956,0.04089075326919556,0.3190008293736629,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.1250221008,369.125,2.210079998121728e-05,"[(91.054227, 0.011011011011011011), (369.125022, 1.0)]","[(91.0544, 0.014014014014014014), (107.0487, 0.004004004004004004), (165.0693, 0.016016016016016016), (166.0775, 0.02002002002002002), (181.1001, 0.006006006006006006), (196.087, 0.004004004004004004), (243.0554, 0.013013013013013013), (261.0667, 0.013013013013013013), (279.0797, 0.003003003003003003), (369.1245, 1.0)]"
MassSpecGymID0004785,MassSpecGymID0005443,1.0,0.8598915826428585,0.3598915826428585,0.5416705012321472,0.04167050123214722,0.31822108141071126,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(65.0382, 0.013013013013013013), (91.0544, 0.3633633633633634), (92.0585, 0.018018018018018018), (107.0485, 0.03203203203203203), (121.0644, 0.012012012012012012), (153.0107, 0.018018018018018018), (153.0691, 0.01901901901901902), (165.0694, 0.14514514514514515), (166.0772, 0.24724724724724725), (167.0248, 0.013013013013013013), (167.0804, 0.016016016016016016), (178.0781, 0.02002002002002002), (179.0855, 0.09009009009009009), (180.091, 0.009009009009009009), (181.1004, 0.11711711711711711), (182.1034, 0.014014014014014014), (187.0148, 0.01001001001001001), (189.0308, 0.06706706706706707), (197.0951, 0.06106106106106106), (199.1098, 0.009009009009009009), (241.1011, 0.026026026026026026), (243.0569, 0.04804804804804805), (256.1246, 0.05305305305305305), (261.0673, 0.08308308308308308), (271.1469, 0.02902902902902903), (277.0616, 0.036036036036036036), (279.0783, 0.08308308308308308), (351.1129, 0.01001001001001001), (369.125, 1.0)]","[(65.0387, 0.018018018018018018), (91.0543, 0.1091091091091091), (107.0489, 0.05205205205205205), (153.0699, 0.016016016016016016), (165.0697, 0.14314314314314314), (166.0775, 0.2002002002002002), (167.0801, 0.021021021021021023), (179.0847, 0.01901901901901902), (181.101, 0.05305305305305305), (189.0303, 0.018018018018018018), (196.0881, 0.011011011011011011), (199.111, 0.015015015015015015), (241.1, 0.01701701701701702), (243.0563, 0.15915915915915915), (244.0609, 0.016016016016016016), (256.1234, 0.04604604604604605), (261.0671, 0.0890890890890891), (262.0691, 0.011011011011011011), (279.0777, 0.06106106106106106), (369.1244, 1.0)]"
MassSpecGymID0004780,MassSpecGymID0005451,1.0,0.8598915826428585,0.3598915826428585,0.542499303817749,0.04249930381774902,0.31739227882510945,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(65.0381, 0.004004004004004004), (91.0541, 0.011011011011011011), (153.0687, 0.003003003003003003), (165.0693, 0.006006006006006006), (166.0777, 0.012012012012012012), (277.0628, 0.003003003003003003), (369.1251, 1.0)]","[(65.039, 0.001001001001001001), (91.0538, 0.005005005005005005), (107.0491, 0.003003003003003003), (165.0694, 0.01001001001001001), (166.078, 0.01001001001001001), (181.1009, 0.003003003003003003), (189.0306, 0.001001001001001001), (196.0916, 0.001001001001001001), (243.0558, 0.007007007007007007), (256.1256, 0.001001001001001001), (261.0661, 0.007007007007007007), (279.0775, 0.003003003003003003), (369.1246, 1.0)]"
MassSpecGymID0029501,MassSpecGymID0039732,1.0,0.9983453285452312,0.49834532854523117,0.6809679269790649,0.18096792697906494,0.31737740156616623,c1ccc2c(c1)[nH]c1ncccc12,c1ccc2c(c1)[nH]c1ccncc12,169.076,169.076,0.0,"[(115.0537, 0.13313313313313313), (116.0565, 0.013013013013013013), (140.048, 0.014014014014014014), (141.0553, 0.014014014014014014), (142.0637, 0.06706706706706707), (143.067, 0.006006006006006006), (167.0585, 0.007007007007007007), (168.0668, 0.11011011011011011), (169.0748, 1.0), (170.0777, 0.1001001001001001), (171.0808, 0.005005005005005005)]","[(115.0537, 0.13313313313313313), (116.0565, 0.013013013013013013), (140.048, 0.014014014014014014), (141.0553, 0.014014014014014014), (142.0637, 0.06706706706706707), (143.067, 0.006006006006006006), (167.0585, 0.007007007007007007), (168.0668, 0.11011011011011011), (169.0748, 1.0), (170.0777, 0.1001001001001001), (171.0808, 0.005005005005005005)]"
